lng,lat,u,v,date
262,31,-3.219961,-1.4790943,2018100900
263,31,-1.8399609,-1.4090942,2018100900
264,31,-3.359961,0.7209058,2018100900
265,31,-1.899961,0.6609058,2018100900
266,31,-1.5999609,1.3909057,2018100900
267,31,-2.009961,0.9809058,2018100900
268,31,-2.619961,1.9709058,2018100900
269,31,-1.2699609,0.27090576,2018100900
270,31,-1.6399609,0.20090576,2018100900
271,31,-1.669961,0.120905764,2018100900
272,31,-2.489961,-1.1790942,2018100900
273,31,-2.5699608,-1.4090942,2018100900
274,31,-2.439961,-1.0190942,2018100900
275,31,-3.509961,-0.97909427,2018100900
276,31,-3.139961,-0.7190942,2018100900
277,31,-3.8299608,-0.79909426,2018100900
278,31,-1.7099609,-0.8390942,2018100900
279,31,-9.709961,1.2709057,2018100900
280,31,-9.019961,1.8509058,2018100900
281,31,-9.9399605,1.8509058,2018100900
282,31,-10.129961,1.3909057,2018100900
283,31,-10.929961,0.93090576,2018100900
284,31,-10.829961,0.6609058,2018100900
285,31,-10.479961,0.82090575,2018100900
286,31,-9.969961,0.9009058,2018100900
287,31,-9.969961,0.36090577,2018100900
288,31,-9.769961,-0.06909424,2018100900
253,32,-0.31996095,3.7709057,2018100900
254,32,-0.7299609,-0.08909424,2018100900
255,32,2.9800391,-4.4290943,2018100900
256,32,2.260039,-5.3490944,2018100900
257,32,2.300039,-1.7290943,2018100900
258,32,-4.419961,3.6109056,2018100900
259,32,-3.919961,4.4209056,2018100900
260,32,-3.839961,4.2109056,2018100900
261,32,-2.849961,3.1209059,2018100900
262,32,-3.619961,0.30090576,2018100900
263,32,-1.3799609,-0.24909423,2018100900
264,32,-4.1599607,1.9609058,2018100900
265,32,-0.9199609,1.8809057,2018100900
266,32,-2.379961,1.3409058,2018100900
267,32,-0.93996096,1.7309058,2018100900
268,32,-2.249961,1.0309057,2018100900
269,32,-2.2999609,0.50090575,2018100900
270,32,-2.0599608,0.50090575,2018100900
271,32,-3.589961,-0.07909424,2018100900
272,32,-1.9799609,-0.009094238,2018100900
273,32,-2.599961,-0.5390942,2018100900
274,32,-2.099961,-0.55909425,2018100900
275,32,-1.829961,-0.43909425,2018100900
276,32,-2.399961,-0.21909423,2018100900
277,32,-3.419961,-0.09909424,2018100900
278,32,-3.5399609,-1.0190942,2018100900
279,32,-4.419961,-0.33909425,2018100900
280,32,-8.589961,1.6809058,2018100900
281,32,-11.129961,1.0209057,2018100900
282,32,-10.769961,0.63090575,2018100900
283,32,-10.499961,0.87090576,2018100900
284,32,-10.1899605,0.9809058,2018100900
285,32,-10.619961,0.55090576,2018100900
286,32,-10.799961,1.0809058,2018100900
287,32,-10.699961,0.9009058,2018100900
288,32,-10.3999605,-0.029094238,2018100900
253,33,3.6900392,5.890906,2018100900
254,33,-2.939961,4.8209057,2018100900
255,33,2.550039,0.37090576,2018100900
256,33,5.850039,-2.2290943,2018100900
257,33,3.1900392,-1.9890943,2018100900
258,33,-3.429961,2.3809059,2018100900
259,33,-0.31996095,4.5309057,2018100900
260,33,-2.899961,6.680906,2018100900
261,33,-2.639961,5.2309055,2018100900
262,33,-2.8299608,2.7909057,2018100900
263,33,-2.489961,1.8809057,2018100900
264,33,-4.289961,3.5609057,2018100900
265,33,-0.69996095,1.4709058,2018100900
266,33,-1.649961,0.31090575,2018100900
267,33,-1.669961,0.21090576,2018100900
268,33,-2.379961,0.62090576,2018100900
269,33,-3.339961,0.68090576,2018100900
270,33,-2.649961,0.31090575,2018100900
271,33,-2.759961,0.6009058,2018100900
272,33,-2.0199609,0.68090576,2018100900
273,33,-1.4699609,0.36090577,2018100900
274,33,-1.699961,-0.19909424,2018100900
275,33,-2.239961,-0.99909425,2018100900
276,33,-2.8099608,-1.3090942,2018100900
277,33,-2.899961,-0.40909424,2018100900
278,33,-2.719961,0.55090576,2018100900
279,33,-2.339961,-0.46909425,2018100900
280,33,-3.2799609,-0.92909425,2018100900
281,33,-10.349961,0.17090577,2018100900
282,33,-10.699961,0.9009058,2018100900
283,33,-10.249961,1.5309057,2018100900
284,33,-9.9399605,1.3709058,2018100900
285,33,-9.969961,0.6609058,2018100900
286,33,-10.079961,0.51090574,2018100900
287,33,-9.779961,0.63090575,2018100900
288,33,-9.379961,0.47090575,2018100900
253,34,-0.56996095,3.0209057,2018100900
254,34,2.620039,3.9309058,2018100900
255,34,-1.929961,5.8609056,2018100900
256,34,5.400039,4.640906,2018100900
257,34,1.100039,-1.5990943,2018100900
258,34,-2.669961,1.3709058,2018100900
259,34,-1.079961,6.4809055,2018100900
260,34,-1.419961,7.270906,2018100900
261,34,-2.3299608,4.8809056,2018100900
262,34,-2.159961,3.1009057,2018100900
263,34,-3.359961,3.8609056,2018100900
264,34,-3.3199608,3.1009057,2018100900
265,34,-1.6299609,1.3509058,2018100900
266,34,-1.529961,0.33090577,2018100900
267,34,-1.8599609,0.27090576,2018100900
268,34,-2.439961,0.89090574,2018100900
269,34,-2.999961,0.82090575,2018100900
270,34,-2.679961,0.6609058,2018100900
271,34,-2.3199608,1.3009057,2018100900
272,34,-1.939961,0.74090576,2018100900
273,34,-2.239961,0.28090575,2018100900
274,34,-1.659961,-0.03909424,2018100900
275,34,-2.2999609,-0.11909424,2018100900
276,34,-3.8099608,0.16090576,2018100900
277,34,-1.8699609,-0.60909426,2018100900
278,34,-2.0599608,0.14090577,2018100900
279,34,-3.219961,1.0909058,2018100900
280,34,-3.109961,0.6009058,2018100900
281,34,-3.2699609,-0.44909424,2018100900
282,34,-4.799961,0.27090576,2018100900
283,34,-9.209961,1.4909058,2018100900
284,34,-9.519961,1.7809057,2018100900
285,34,-9.419961,1.6409057,2018100900
286,34,-9.279961,1.3909057,2018100900
287,34,-8.989961,0.94090575,2018100900
288,34,-8.609961,0.49090576,2018100900
253,35,0.69003904,3.0509057,2018100900
254,35,2.330039,2.6209059,2018100900
255,35,1.430039,4.9609056,2018100900
256,35,1.2800391,7.6109056,2018100900
257,35,1.7600391,2.1309059,2018100900
258,35,-3.459961,-2.6490943,2018100900
259,35,-2.669961,4.3409057,2018100900
260,35,-2.119961,7.4809055,2018100900
261,35,-2.0199609,5.470906,2018100900
262,35,-0.99996096,3.3509057,2018100900
263,35,-3.0399609,4.700906,2018100900
264,35,-2.409961,2.6509058,2018100900
265,35,-1.819961,1.3409058,2018100900
266,35,-1.909961,0.99090576,2018100900
267,35,-2.259961,0.37090576,2018100900
268,35,-3.2699609,0.34090576,2018100900
269,35,-3.109961,1.1209058,2018100900
270,35,-2.989961,1.3909057,2018100900
271,35,-2.239961,0.51090574,2018100900
272,35,-2.589961,0.64090574,2018100900
273,35,-2.919961,0.34090576,2018100900
274,35,-2.189961,0.31090575,2018100900
275,35,-1.2399609,0.9609058,2018100900
276,35,-2.219961,0.83090574,2018100900
277,35,-1.4899609,-0.61909425,2018100900
278,35,-1.7199609,-0.61909425,2018100900
279,35,-2.189961,0.63090575,2018100900
280,35,-2.129961,0.28090575,2018100900
281,35,-3.239961,0.92090577,2018100900
282,35,-3.169961,0.16090576,2018100900
283,35,-1.409961,-0.50909424,2018100900
284,35,-6.829961,0.77090573,2018100900
285,35,-8.009961,1.7709057,2018100900
286,35,-8.169961,1.5309057,2018100900
287,35,-8.009961,1.0409057,2018100900
288,35,-7.689961,0.43090576,2018100900
253,36,2.280039,1.9509058,2018100900
254,36,1.9900391,4.6109056,2018100900
255,36,1.450039,5.4009056,2018100900
256,36,0.030039063,6.220906,2018100900
257,36,-1.8699609,2.8509057,2018100900
258,36,-3.599961,0.55090576,2018100900
259,36,-3.199961,-1.3090942,2018100900
260,36,-2.449961,5.750906,2018100900
261,36,-0.5499609,5.620906,2018100900
262,36,0.11003906,3.6409059,2018100900
263,36,-2.2999609,3.5509057,2018100900
264,36,-3.129961,3.0809057,2018100900
265,36,-2.5599608,1.7809057,2018100900
266,36,-2.089961,2.0909057,2018100900
267,36,-1.909961,1.3309058,2018100900
268,36,-1.919961,0.9609058,2018100900
269,36,-2.739961,0.9009058,2018100900
270,36,-3.149961,1.0309057,2018100900
271,36,-2.889961,1.1309057,2018100900
272,36,-2.179961,0.75090575,2018100900
273,36,-1.539961,1.6209058,2018100900
274,36,-1.5999609,0.70090574,2018100900
275,36,-0.69996095,2.1309059,2018100900
276,36,-0.56996095,0.38090575,2018100900
277,36,-2.0699608,1.1409057,2018100900
278,36,-1.7499609,0.88090575,2018100900
279,36,-1.6299609,-0.9590942,2018100900
280,36,-2.839961,0.6009058,2018100900
281,36,-2.5299609,0.36090577,2018100900
282,36,-2.629961,0.09090576,2018100900
283,36,-2.249961,-0.09909424,2018100900
284,36,-3.2999609,0.14090577,2018100900
285,36,-5.489961,0.70090574,2018100900
286,36,-7.139961,1.2209058,2018100900
287,36,-7.209961,0.83090574,2018100900
288,36,-7.119961,0.27090576,2018100900
253,37,0.23003906,-0.27909425,2018100900
254,37,1.2600391,6.5709057,2018100900
255,37,-3.259961,-0.8390942,2018100900
256,37,-0.81996095,-1.6790942,2018100900
257,37,-4.799961,-4.029094,2018100900
258,37,-3.509961,-3.9390943,2018100900
259,37,-2.2999609,-4.509094,2018100900
260,37,-2.179961,-4.229094,2018100900
261,37,-5.689961,2.4709058,2018100900
262,37,-3.729961,-1.8890942,2018100900
263,37,0.27003905,1.3609058,2018100900
264,37,-0.35996094,1.7209058,2018100900
265,37,-1.2699609,3.0909057,2018100900
266,37,-1.329961,3.1509058,2018100900
267,37,-1.9699609,2.7309058,2018100900
268,37,-1.8899609,1.7009058,2018100900
269,37,-1.6299609,1.0209057,2018100900
270,37,-2.369961,1.4809058,2018100900
271,37,-2.609961,1.5909058,2018100900
272,37,-2.179961,1.4909058,2018100900
273,37,-2.459961,0.57090575,2018100900
274,37,-2.869961,0.50090575,2018100900
275,37,-1.7599609,-0.5990942,2018100900
276,37,-1.5199609,1.0109057,2018100900
277,37,-1.699961,1.5409057,2018100900
278,37,-1.949961,0.86090577,2018100900
279,37,-2.099961,0.89090574,2018100900
280,37,-1.529961,-0.36909425,2018100900
281,37,-2.249961,0.42090577,2018100900
282,37,-2.129961,0.52090573,2018100900
283,37,-1.7699609,0.67090577,2018100900
284,37,-4.6599607,2.5809057,2018100900
285,37,-4.149961,1.2209058,2018100900
286,37,-5.739961,1.6609057,2018100900
287,37,-6.129961,1.8109058,2018100900
288,37,-6.169961,1.3209058,2018100900
253,38,1.200039,2.7909057,2018100900
254,38,1.050039,5.910906,2018100900
255,38,-3.5399609,1.6409057,2018100900
256,38,-3.589961,-1.6290942,2018100900
257,38,-3.669961,-4.189094,2018100900
258,38,-2.969961,-5.799094,2018100900
259,38,-0.64996094,-4.129094,2018100900
260,38,1.2900391,-5.2190943,2018100900
261,38,-4.289961,-0.86909425,2018100900
262,38,-3.949961,-2.2390943,2018100900
263,38,-1.2499609,-4.419094,2018100900
264,38,2.270039,-1.5590942,2018100900
265,38,1.810039,2.3209057,2018100900
266,38,0.34003907,3.2409058,2018100900
267,38,-1.449961,2.2309058,2018100900
268,38,-1.4999609,2.2709057,2018100900
269,38,-1.159961,1.1509057,2018100900
270,38,-1.7499609,1.6809058,2018100900
271,38,-1.9699609,2.0009058,2018100900
272,38,-3.009961,2.9609058,2018100900
273,38,-2.349961,1.8809057,2018100900
274,38,-1.899961,1.3209058,2018100900
275,38,-2.129961,0.6609058,2018100900
276,38,-1.2399609,-1.1890942,2018100900
277,38,-1.8699609,1.1209058,2018100900
278,38,-1.9699609,1.8209058,2018100900
279,38,-3.0699608,2.9509058,2018100900
280,38,-1.179961,0.14090577,2018100900
281,38,-1.659961,1.2609057,2018100900
282,38,-1.659961,0.76090574,2018100900
283,38,-1.649961,0.74090576,2018100900
284,38,-3.459961,2.4009058,2018100900
285,38,-4.979961,1.0709058,2018100900
286,38,-5.109961,-1.4590943,2018100900
287,38,-4.829961,-1.5290942,2018100900
288,38,-5.9099607,0.07090576,2018100900
253,39,1.1300391,0.52090573,2018100900
254,39,-0.6599609,4.870906,2018100900
255,39,-2.3099608,1.6509057,2018100900
256,39,-2.009961,-3.5890942,2018100900
257,39,-1.8899609,-5.5190945,2018100900
258,39,-1.039961,-5.4090943,2018100900
259,39,0.73003906,-4.819094,2018100900
260,39,0.17003906,-3.0490942,2018100900
261,39,2.010039,-3.0690942,2018100900
262,39,-1.8499609,-0.86909425,2018100900
263,39,0.060039062,-0.35909423,2018100900
264,39,0.99003905,-1.1290942,2018100900
265,39,2.880039,-0.27909425,2018100900
266,39,-0.05996094,2.0909057,2018100900
267,39,-0.74996096,2.7309058,2018100900
268,39,-1.6299609,2.2609057,2018100900
269,39,-1.0999609,2.3009057,2018100900
270,39,-1.309961,2.1309059,2018100900
271,39,-1.7599609,2.6209059,2018100900
272,39,-2.5799608,2.8809059,2018100900
273,39,-2.449961,2.6809058,2018100900
274,39,-2.179961,2.2309058,2018100900
275,39,-1.5999609,2.0109057,2018100900
276,39,-1.1399609,1.8309058,2018100900
277,39,-0.64996094,0.89090574,2018100900
278,39,-2.139961,1.9509058,2018100900
279,39,-0.88996094,1.7109058,2018100900
280,39,-1.579961,1.5909058,2018100900
281,39,-0.63996094,1.4909058,2018100900
282,39,-0.87996095,1.5609058,2018100900
283,39,-1.819961,1.1509057,2018100900
284,39,-2.699961,-0.20909424,2018100900
285,39,-4.019961,-0.27909425,2018100900
286,39,-6.339961,0.75090575,2018100900
287,39,-6.479961,0.29090577,2018100900
288,39,-6.329961,0.57090575,2018100900
253,13,0.40916017,-3.6991236,2018100903
254,13,0.56916016,-2.7791235,2018100903
255,13,1.7891601,-3.1891236,2018100903
256,13,0.77916014,-2.6691236,2018100903
257,13,1.1491601,-2.7191236,2018100903
258,13,-0.56083983,-0.5691235,2018100903
259,13,-1.0108398,0.54087645,2018100903
260,13,-0.47083986,1.1808765,2018100903
261,13,-0.59083986,1.9708765,2018100903
262,13,2.48916,2.6108766,2018100903
263,13,3.18916,3.9108765,2018100903
264,13,4.58916,4.700876,2018100903
265,13,5.52916,4.7808766,2018100903
266,13,5.75916,4.5208764,2018100903
267,13,5.56916,3.3708766,2018100903
268,13,4.35916,8.180877,2018100903
269,13,5.46916,9.930877,2018100903
270,13,2.96916,9.970877,2018100903
271,13,1.1091602,6.5308766,2018100903
272,13,2.3491602,2.9708765,2018100903
273,13,-1.2008399,0.52087647,2018100903
274,13,1.2591602,0.6808765,2018100903
275,13,2.0791602,2.6308765,2018100903
276,13,0.29916015,1.2708764,2018100903
277,13,0.89916015,5.2308764,2018100903
278,13,-1.7708398,3.1808765,2018100903
279,13,-0.8808398,1.4908764,2018100903
280,13,-0.84083986,0.45087647,2018100903
281,13,-0.56083983,-0.89912355,2018100903
282,13,-0.29083985,-1.9891236,2018100903
283,13,-3.6608398,-1.9991236,2018100903
284,13,-3.5808399,-2.7091236,2018100903
285,13,-5.05084,-3.5091236,2018100903
286,13,-6.39084,-3.8491235,2018100903
287,13,-6.62084,-3.9191236,2018100903
288,13,-7.18084,-2.9091234,2018100903
253,14,0.81916016,-3.4091234,2018100903
254,14,1.2791601,-3.1591234,2018100903
255,14,1.9191601,-2.4091234,2018100903
256,14,1.4391601,-2.5191236,2018100903
257,14,1.8591602,-1.9291235,2018100903
258,14,1.2391602,-0.9891235,2018100903
259,14,1.3191601,-0.31912354,2018100903
260,14,0.95916015,0.54087645,2018100903
261,14,1.1391602,1.0808765,2018100903
262,14,1.2791601,1.3708764,2018100903
263,14,0.70916015,2.1908765,2018100903
264,14,1.0091602,3.8208764,2018100903
265,14,2.8391602,4.6808763,2018100903
266,14,4.27916,4.6908765,2018100903
267,14,4.02916,2.7508764,2018100903
268,14,-3.9508398,0.5608765,2018100903
269,14,-0.91083986,0.24087647,2018100903
270,14,0.84916013,1.9408765,2018100903
271,14,-1.6308398,-0.37912354,2018100903
272,14,0.75916016,0.7608765,2018100903
273,14,1.3791602,2.2108765,2018100903
274,14,1.2491602,1.8908764,2018100903
275,14,0.049160156,1.1408764,2018100903
276,14,-0.030839844,1.7508764,2018100903
277,14,0.32916015,7.8308764,2018100903
278,14,-2.27084,5.1908765,2018100903
279,14,-1.4908398,3.4808764,2018100903
280,14,-1.0708399,2.1808765,2018100903
281,14,-0.6908398,0.6408765,2018100903
282,14,-1.7808398,-0.53912354,2018100903
283,14,-3.05084,-0.71912354,2018100903
284,14,-4.3308396,-1.3391235,2018100903
285,14,-5.15084,-2.3491235,2018100903
286,14,-6.26084,-2.4891236,2018100903
287,14,-6.9608397,-2.8891234,2018100903
288,14,-7.14084,-3.0791235,2018100903
253,15,0.94916016,-3.9391236,2018100903
254,15,1.5891602,-2.9991236,2018100903
255,15,2.5491602,-2.2991235,2018100903
256,15,2.7791603,-1.9691235,2018100903
257,15,3.4091601,-1.6991235,2018100903
258,15,3.5891602,-0.48912352,2018100903
259,15,3.5191603,0.13087647,2018100903
260,15,3.2791603,0.86087644,2018100903
261,15,3.2991602,1.2308764,2018100903
262,15,2.17916,1.2308764,2018100903
263,15,1.6391602,0.83087647,2018100903
264,15,2.8891602,1.5408765,2018100903
265,15,3.73916,3.1908765,2018100903
266,15,2.6691601,4.200876,2018100903
267,15,-5.0808396,3.3508766,2018100903
268,15,0.12916015,-0.30912355,2018100903
269,15,0.049160156,0.99087644,2018100903
270,15,-0.61083984,1.0508765,2018100903
271,15,0.009160156,2.1708765,2018100903
272,15,0.009160156,1.7808765,2018100903
273,15,0.28916016,1.6008765,2018100903
274,15,0.32916015,1.2508764,2018100903
275,15,0.6791602,0.98087645,2018100903
276,15,-0.62083983,2.7708764,2018100903
277,15,-1.3708398,9.550877,2018100903
278,15,-2.53084,7.0508766,2018100903
279,15,-1.9308399,5.5608764,2018100903
280,15,-0.9508398,3.8508766,2018100903
281,15,-1.2308398,2.1108766,2018100903
282,15,-2.7008398,1.1408764,2018100903
283,15,-3.2008398,0.010876465,2018100903
284,15,-4.44084,-0.109123535,2018100903
285,15,-5.12084,-0.90912354,2018100903
286,15,-6.1008396,-1.4291235,2018100903
287,15,-7.0208397,-1.6991235,2018100903
288,15,-7.4608397,-1.9991236,2018100903
253,16,0.77916014,-3.6991236,2018100903
254,16,1.4191601,-3.7291236,2018100903
255,16,3.17916,-2.5691235,2018100903
256,16,4.2891603,-1.8791236,2018100903
257,16,4.87916,-1.5391235,2018100903
258,16,4.79916,-1.1291236,2018100903
259,16,5.5391603,-0.33912355,2018100903
260,16,4.58916,0.41087645,2018100903
261,16,3.2891603,-0.24912353,2018100903
262,16,-0.72083986,-1.5591235,2018100903
263,16,-0.5108398,-0.7391235,2018100903
264,16,0.68916017,-0.23912354,2018100903
265,16,-0.5808399,0.45087647,2018100903
266,16,-6.13084,3.4608765,2018100903
267,16,1.0991602,1.4508765,2018100903
268,16,-1.0808399,-0.52912354,2018100903
269,16,1.1291602,0.19087647,2018100903
270,16,-1.2008399,-0.12912354,2018100903
271,16,0.27916014,0.40087646,2018100903
272,16,-2.3808398,4.8508763,2018100903
273,16,-2.8508399,2.2708764,2018100903
274,16,-1.9608399,1.8008765,2018100903
275,16,0.82916015,0.99087644,2018100903
276,16,-1.5908399,9.430877,2018100903
277,16,-2.8508399,10.520877,2018100903
278,16,-3.1108398,8.410876,2018100903
279,16,-2.54084,6.8008766,2018100903
280,16,-1.4908398,4.950876,2018100903
281,16,-1.5608399,3.1108766,2018100903
282,16,-3.9008398,2.0208764,2018100903
283,16,-3.3808398,1.2708764,2018100903
284,16,-4.47084,0.85087645,2018100903
285,16,-5.2508397,-0.28912354,2018100903
286,16,-5.55084,-1.0091236,2018100903
287,16,-6.67084,-0.9291235,2018100903
288,16,-7.42084,-0.95912355,2018100903
253,17,1.0091602,-5.3391237,2018100903
254,17,2.21916,-4.5291233,2018100903
255,17,4.00916,-3.2391236,2018100903
256,17,5.19916,-2.2891235,2018100903
257,17,6.09916,-1.7991235,2018100903
258,17,5.6691604,-1.3991235,2018100903
259,17,3.7791603,-2.6791236,2018100903
260,17,0.17916016,-1.0091236,2018100903
261,17,-0.5708398,-0.40912354,2018100903
262,17,-0.14083984,-0.44912353,2018100903
263,17,1.0991602,1.2308764,2018100903
264,17,0.50916016,0.92087644,2018100903
265,17,0.11916015,3.1608765,2018100903
266,17,0.18916015,1.1508765,2018100903
267,17,-0.030839844,0.77087647,2018100903
268,17,0.13916016,0.5008765,2018100903
269,17,0.77916014,-0.69912356,2018100903
270,17,-0.24083984,-1.1691235,2018100903
271,17,-0.24083984,1.0808765,2018100903
272,17,-0.81083983,2.5608764,2018100903
273,17,-0.7508398,3.7308764,2018100903
274,17,1.6691601,3.6508765,2018100903
275,17,-1.5408398,0.6808765,2018100903
276,17,-3.1708398,10.4208765,2018100903
277,17,-3.9508398,10.1708765,2018100903
278,17,-3.4008398,8.310877,2018100903
279,17,-2.8508399,7.3308764,2018100903
280,17,-2.2108397,5.9308763,2018100903
281,17,-3.1608398,3.8508766,2018100903
282,17,-4.11084,2.5708764,2018100903
283,17,-3.75084,1.9308765,2018100903
284,17,-4.1008396,1.5208764,2018100903
285,17,-4.94084,0.9508765,2018100903
286,17,-5.0808396,-0.6091235,2018100903
287,17,-7.3108397,0.46087646,2018100903
288,17,-7.7508397,-1.4991236,2018100903
253,18,2.5691602,-5.8991237,2018100903
254,18,3.5891602,-5.2391233,2018100903
255,18,4.59916,-4.2191234,2018100903
256,18,5.15916,-3.3291235,2018100903
257,18,5.11916,-2.5891235,2018100903
258,18,-0.43083984,-0.40912354,2018100903
